User_ID,Book_ID,Book_Title,Recommendation_Score
224138,446310786,To Kill a Mockingbird,10
224138,446672211,Where the Heart Is (Oprah's Book Club (Paperback)),10
224349,446310786,To Kill a Mockingbird,10
224349,60392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,10
224349,312305060,The Hours: A Novel,10
224349,452264464,Beloved (Plume Contemporary Fiction),10
224349,679781587,,10
224764,385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10
224764,385504209,The Da Vinci Code,10
224764,385720106,A Map of the World,10
224764,553250426,The Clan of the Cave Bear (Earth's Children (Paperback)),10
224764,553250531,The Valley of Horses,10
225087,60175400,The Poisonwood Bible,10
225087,60199652,Prodigal Summer,10
225087,316569321,White Oleander : A Novel,10
225087,038079487X,What Looks Like Crazy On An Ordinary Day,10
225087,446672211,Where the Heart Is (Oprah's Book Club (Paperback)),10
225232,64400557,Charlotte's Web (Trophy Newbery),10
225232,425107469,Watchers,10
225232,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
225232,345339738,"The Return of the King (The Lord of the Rings, Part 3)",10
225232,439139600,Harry Potter and the Goblet of Fire (Book 4),10
225763,312305060,The Hours: A Novel,10
225763,316781266,The Last Time They Met : A Novel,10
225763,590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
225763,440998050,A Wrinkle in Time,10
225763,441003257,Good Omens,10
225810,679781587,,10
225810,425107469,Watchers,10
225810,440211727,A Time to Kill,10
225810,440222656,The Horse Whisperer,10
225810,451184963,Insomnia,10
225986,312983867,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),10
225986,449219364,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),10
225986,553574574,Beach Music,10
225986,553272535,Night,9
225986,312924585,Silence of the Lambs,9
226545,380717018,Body of Evidence (Kay Scarpetta Mysteries (Paperback)),10
226545,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
226545,425163407,Unnatural Exposure,10
226545,449221490,L Is for Lawless,10
226545,786868716,The Five People You Meet in Heaven,10
226879,142001740,The Secret Life of Bees,10
226879,380718332,All That Remains (Kay Scarpetta Mysteries (Paperback)),10
226879,380718340,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),10
226879,451169530,The Stand: Complete and Uncut,10
226879,425154092,From Potter's Field,10
227447,316781266,The Last Time They Met : A Novel,10
227447,038572179X,Atonement : A Novel,10
227447,446672211,Where the Heart Is (Oprah's Book Club (Paperback)),10
227447,451166892,The Pillars of the Earth,10
227447,375700757,Cold Mountain : A Novel,10
227520,380018179,The Thorn Birds,10
227520,440202043,Shell Seekers,10
227520,440211727,A Time to Kill,10
227520,553571885,A Thin Dark Line (Mysteries & Horror),10
227520,671041789,The Green Mile,10
2276,446364193,Along Came a Spider (Alex Cross Novels),10
2276,044651862X,The Celestine Prophecy (Celestine Prophecy),10
2276,671042858,The Girl Who Loved Tom Gordon,10
2276,375706771,Midwives: A Novel,10
2276,051513287X,Face the Fire (Three Sisters Island Trilogy),10
227705,375700757,Cold Mountain : A Novel,10
227705,60938455,Fast Food Nation: The Dark Side of the All-American Meal,10
227705,345384466,The Witching Hour (Lives of the Mayfair Witches),10
227705,385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10
227705,60392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,10
228681,312195516,The Red Tent (Bestselling Backlist),10
228681,385504209,The Da Vinci Code,10
228681,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
228681,679781587,,10
228681,439064872,Harry Potter and the Chamber of Secrets (Book 2),10
228764,671042262,The Blue Nowhere : A Novel,10
228764,089480829X,What to Expect When You're Expecting (Revised Edition),10
228764,60987103,Wicked: The Life and Times of the Wicked Witch of the West,10
228764,385335482,Confessions of a Shopaholic (Summer Display Opportunity),10
228764,451203771,Scarlet Feather,10
228998,451166892,The Pillars of the Earth,10
228998,345350499,The Mists of Avalon,10
228998,380002930,Watership Down,10
228998,312983867,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),10
228998,345313860,"The Vampire Lestat (Vampire Chronicles, Book II)",10
229329,385504209,The Da Vinci Code,10
229329,425107469,Watchers,10
229329,446310786,To Kill a Mockingbird,10
229329,080411868X,"Welcome to the World, Baby Girl!",10
229329,316284955,White Oleander : A Novel (Oprah's Book Club),10
229551,375700757,Cold Mountain : A Novel,10
229551,60938455,Fast Food Nation: The Dark Side of the All-American Meal,10
229551,440211727,A Time to Kill,10
229551,553273914,The House of the Spirits,10
229551,316769487,The Catcher in the Rye,10
230522,671041789,The Green Mile,10
230522,345350499,The Mists of Avalon,10
230522,451169530,The Stand: Complete and Uncut,10
230522,553250531,The Valley of Horses,10
230522,552124753,,10
231210,316569321,White Oleander : A Novel,10
231210,316769487,The Catcher in the Rye,10
231210,385474016,"Like Water for Chocolate: A Novel in Monthly Installments With Recipes, Romances and Home Remedies",10
231210,449003787,"\""O\"" Is for Outlaw",10
231210,385479565,The Hot Zone,10
231857,345413903,The Murder Book,10
231857,316666343,The Lovely Bones: A Novel,10
231857,345370775,Jurassic Park,10
231857,440213290,The Copper Beech,10
231857,044022103X,One True Thing,10
232131,60175400,The Poisonwood Bible,10
232131,60199652,Prodigal Summer,10
232131,316569321,White Oleander : A Novel,10
232131,380718340,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),10
232131,038079487X,What Looks Like Crazy On An Ordinary Day,10
23288,441003257,Good Omens,10
23288,60976845,Little Altars Everywhere: A Novel,10
23288,679781587,,10
23288,316096199,Lucky : A Memoir,10
23288,439136369,Harry Potter and the Prisoner of Azkaban (Book 3),10
233911,380718340,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),10
233911,449221504,K Is for Killer (Kinsey Millhone Mysteries (Paperback)),10
233911,345348036,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure,10
233911,051513628X,Key of Light (Key Trilogy (Paperback)),10
233911,446608890,Saving Faith,10
234359,60392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,10
234359,316666343,The Lovely Bones: A Novel,10
234359,385504209,The Da Vinci Code,10
234359,446310786,To Kill a Mockingbird,10
234359,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
234623,451524934,1984,10
234623,553296981,Anne Frank: The Diary of a Young Girl,10
234623,525947647,Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right,10
234623,385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10
234623,425109720,Patriot Games (Jack Ryan Novels),10
234828,440221471,The Runaway Jury,10
234828,440222656,The Horse Whisperer,10
234828,345417623,Timeline,10
234828,385486804,Into the Wild,10
234828,312924585,Silence of the Lambs,10
235105,60392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,10
235105,080411868X,"Welcome to the World, Baby Girl!",10
235105,380002930,Watership Down,10
235105,439136350,Harry Potter and the Prisoner of Azkaban (Book 3),10
235105,441003257,Good Omens,10
235392,385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10
235392,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
235392,440213290,The Copper Beech,10
235392,044022103X,One True Thing,10
235392,449221504,K Is for Killer (Kinsey Millhone Mysteries (Paperback)),10
235842,60175400,The Poisonwood Bible,10
235842,60928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,10
235842,380018179,The Thorn Birds,10
235842,64400557,Charlotte's Web (Trophy Newbery),10
235842,446610038,1st to Die: A Novel,10
236172,590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
236172,671003755,She's Come Undone (Oprah's Book Club (Paperback)),10
236172,380813815,"Lamb : The Gospel According to Biff, Christ's Childhood Pal",10
236172,345337662,Interview with the Vampire,10
236172,60915544,The Bean Trees,10
236283,142001740,The Secret Life of Bees,10
236283,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
236283,380718340,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),10
236283,385504209,The Da Vinci Code,10
236283,671021001,She's Come Undone (Oprah's Book Club),10
236340,446607657,When the Wind Blows,10
236340,60175400,The Poisonwood Bible,10
236340,316569321,White Oleander : A Novel,10
236340,446672211,Where the Heart Is (Oprah's Book Club (Paperback)),10
236340,804114986,The Bonesetter's Daughter,10
236757,452264464,Beloved (Plume Contemporary Fiction),10
236757,451524934,1984,10
236757,380789035,American Gods,10
236757,446310786,To Kill a Mockingbird,10
236757,446608955,A Walk to Remember,10
23768,842342702,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),10
23768,60392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,10
23768,385504209,The Da Vinci Code,10
23768,425147622,The Body Farm,10
23768,446310786,To Kill a Mockingbird,10
238120,446611085,Suzanne's Diary for Nicholas,10
238120,446611808,Envy,10
238120,553279378,I Know Why the Caged Bird Sings,10
238120,553574574,Beach Music,10
238120,590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
238557,312195516,The Red Tent (Bestselling Backlist),10
238557,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
238557,440202043,Shell Seekers,10
238557,679781587,,10
238557,312990456,One for the Money (A Stephanie Plum Novel),10
23872,380018179,The Thorn Birds,10
23872,385730586,Sisterhood of the Traveling Pants,10
23872,61015725,Prey,10
23872,055321313X,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),10
23872,64407667,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",10
238781,60928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,10
238781,380018179,The Thorn Birds,10
238781,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
238781,375703861,White Teeth: A Novel,10
238781,425147622,The Body Farm,10
238864,440998050,A Wrinkle in Time,10
238864,446672211,Where the Heart Is (Oprah's Book Club (Paperback)),10
238864,385505833,Skipping Christmas,10
238864,345417623,Timeline,10
238864,440498058,A Wrinkle In Time,10
238961,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
238961,446360589,The Burden of Proof,10
238961,380717018,Body of Evidence (Kay Scarpetta Mysteries (Paperback)),10
238961,449221504,K Is for Killer (Kinsey Millhone Mysteries (Paperback)),10
238961,425163407,Unnatural Exposure,10
23902,60958022,Five Quarters of the Orange,10
23902,553574574,Beach Music,10
23902,767902521,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),10
23902,671021001,She's Come Undone (Oprah's Book Club),10
23902,316769487,The Catcher in the Rye,10
240144,380018179,The Thorn Birds,10
240144,385730586,Sisterhood of the Traveling Pants,10
240144,439064864,Harry Potter and the Chamber of Secrets (Book 2),10
240144,439139600,Harry Potter and the Goblet of Fire (Book 4),10
240144,345369947,The Mummy or Ramses the Damned,10
241548,385492081,Into Thin Air : A Personal Account of the Mt. Everest Disaster,10
241548,312195516,The Red Tent (Bestselling Backlist),10
241548,425169863,Point of Origin,10
241548,375703063,A Virtuous Woman (Oprah's Book Club (Paperback)),10
241548,380789035,American Gods,10
242006,345339711,"The Two Towers (The Lord of the Rings, Part 2)",10
242006,380018179,The Thorn Birds,10
242006,345350499,The Mists of Avalon,10
242006,385730586,Sisterhood of the Traveling Pants,10
242006,439064864,Harry Potter and the Chamber of Secrets (Book 2),10
242106,439064864,Harry Potter and the Chamber of Secrets (Book 2),10
242106,380018179,The Thorn Birds,10
242106,385730586,Sisterhood of the Traveling Pants,10
242106,439139600,Harry Potter and the Goblet of Fire (Book 4),10
242106,440998050,A Wrinkle in Time,10
242299,451166892,The Pillars of the Earth,10
242299,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
242299,380789035,American Gods,10
242299,440222656,The Horse Whisperer,10
242299,014028009X,Bridget Jones's Diary,10
243077,345413903,The Murder Book,10
243077,044021145X,The Firm,10
243077,446310786,To Kill a Mockingbird,10
243077,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
243077,156027321,Life of Pi,10
245827,60392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,10
245827,446310786,To Kill a Mockingbird,10
245827,590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
245827,446532231,"Dude, Where's My Country?",10
245827,440498058,A Wrinkle In Time,10
245963,60175400,The Poisonwood Bible,10
245963,60199652,Prodigal Summer,10
245963,316569321,White Oleander : A Novel,10
245963,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
245963,380718340,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),10
246617,312195516,The Red Tent (Bestselling Backlist),10
246617,446608955,A Walk to Remember,10
246617,014028009X,Bridget Jones's Diary,10
246617,446611867,A Bend in the Road,10
246617,055321313X,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),10
246655,380018179,The Thorn Birds,10
246655,385504209,The Da Vinci Code,10
246655,553275976,The Bonfire of the Vanities,10
246655,051513287X,Face the Fire (Three Sisters Island Trilogy),10
246655,64407667,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",10
247429,842329218,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2),10
247429,842329129,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1),10
247429,345339738,"The Return of the King (The Lord of the Rings, Part 3)",10
247429,345387651,The Cider House Rules,10
247429,439064864,Harry Potter and the Chamber of Secrets (Book 2),10
247447,440202043,Shell Seekers,10
247447,679781587,,10
247447,439136350,Harry Potter and the Prisoner of Azkaban (Book 3),10
247447,345369947,The Mummy or Ramses the Damned,10
247447,034538475X,The Tale of the Body Thief (Vampire Chronicles (Paperback)),10
248718,60175400,The Poisonwood Bible,10
248718,60199652,Prodigal Summer,10
248718,316569321,White Oleander : A Novel,10
248718,380718340,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),10
248718,038079487X,What Looks Like Crazy On An Ordinary Day,10
24921,316666343,The Lovely Bones: A Novel,10
24921,044022103X,One True Thing,10
24921,449221504,K Is for Killer (Kinsey Millhone Mysteries (Paperback)),10
24921,553268880,The Prince of Tides,10
24921,553571885,A Thin Dark Line (Mysteries & Horror),10
249628,64400557,Charlotte's Web (Trophy Newbery),10
249628,440498058,A Wrinkle In Time,10
249628,60959037,Prodigal Summer: A Novel,10
249628,439139600,Harry Potter and the Goblet of Fire (Book 4),10
249628,451203771,Scarlet Feather,10
249862,449212602,The Handmaid's Tale,10
249862,64400557,Charlotte's Web (Trophy Newbery),10
249862,446610038,1st to Die: A Novel,10
249862,440211727,A Time to Kill,10
249862,553279378,I Know Why the Caged Bird Sings,10
249894,60392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,10
249894,142001740,The Secret Life of Bees,10
249894,440220602,The Chamber,10
249894,671041789,The Green Mile,10
249894,590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
250405,039592720X,Interpreter of Maladies,10
250405,440234743,The Testament,10
250405,345313860,"The Vampire Lestat (Vampire Chronicles, Book II)",10
250405,553250531,The Valley of Horses,10
250405,446606189,Cat & Mouse (Alex Cross Novels),10
250764,440225701,The Street Lawyer,10
250764,553279378,I Know Why the Caged Bird Sings,10
250764,590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
250764,679781587,,10
250764,440206154,Red Dragon,10
251394,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
251394,380789035,American Gods,10
251394,038079487X,What Looks Like Crazy On An Ordinary Day,10
251394,452269571,Bastard Out of Carolina,10
251394,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
251422,553275976,The Bonfire of the Vanities,10
251422,316666343,The Lovely Bones: A Novel,10
251422,014028009X,Bridget Jones's Diary,10
251422,151008116,Life of Pi,10
251422,440215625,Dragonfly in Amber,10
251613,64400557,Charlotte's Web (Trophy Newbery),10
251613,515128554,Heart of the Sea (Irish Trilogy),10
251613,553250531,The Valley of Horses,10
251613,044022165X,The Rainmaker,10
251613,679781587,,10
251843,345350499,The Mists of Avalon,10
251843,385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10
251843,312195516,The Red Tent (Bestselling Backlist),10
251843,380710218,Postmortem,10
251843,043935806X,Harry Potter and the Order of the Phoenix (Book 5),10
252071,044022103X,One True Thing,10
252071,446610038,1st to Die: A Novel,10
252071,385720106,A Map of the World,10
252071,553250426,The Clan of the Cave Bear (Earth's Children (Paperback)),10
252071,553250531,The Valley of Horses,10
252695,373218036,"Truly, Madly Manhattan",10
252695,385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10
252695,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
252695,440236673,The Brethren,10
252695,440211727,A Time to Kill,10
252848,441003257,Good Omens,10
252848,449212602,The Handmaid's Tale,10
252848,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
252848,316601950,The Pilot's Wife : A Novel,10
252848,679781587,,10
253821,142001740,The Secret Life of Bees,10
253821,044022165X,The Rainmaker,10
253821,446364193,Along Came a Spider (Alex Cross Novels),10
253821,374129983,The Corrections,10
253821,375725784,A Heartbreaking Work of Staggering Genius,10
25409,590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
25409,439136369,Harry Potter and the Prisoner of Azkaban (Book 3),10
25409,515130389,Carolina Moon,10
25409,055321313X,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),10
25409,155874262X,Chicken Soup for the Soul (Chicken Soup for the Soul),10
254465,440211727,A Time to Kill,10
254465,60175400,The Poisonwood Bible,10
254465,60199652,Prodigal Summer,10
254465,142001740,The Secret Life of Bees,10
254465,380718340,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),10
254899,60928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,10
254899,380002930,Watership Down,10
254899,553272535,Night,10
254899,449212602,The Handmaid's Tale,10
254899,446679593,Suzanne's Diary for Nicholas,10
255218,446310786,To Kill a Mockingbird,10
255218,345339703,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",10
255218,345465083,Seabiscuit,10
255218,802130208,A Confederacy of Dunces (Evergreen Book),10
255218,312422156,Middlesex: A Novel,10
255489,380718332,All That Remains (Kay Scarpetta Mysteries (Paperback)),10
255489,380718340,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),10
255489,425147622,The Body Farm,10
255489,425154092,From Potter's Field,10
255489,446310786,To Kill a Mockingbird,10
256167,312983271,Full House (Janet Evanovich's Full Series),10
256167,385503822,The Summons,10
256167,425115801,Lightning,10
256167,345342968,Fahrenheit 451,10
256167,743227441,The Other Boleyn Girl,10
256407,425147622,The Body Farm,10
256407,679781587,,10
256407,142001740,The Secret Life of Bees,10
256407,385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10
256407,425124347,The Bad Place,10
257204,380002930,Watership Down,10
257204,439064864,Harry Potter and the Chamber of Secrets (Book 2),10
257204,439136350,Harry Potter and the Prisoner of Azkaban (Book 3),10
257204,440998050,A Wrinkle in Time,10
257204,449219364,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),10
258152,345339738,"The Return of the King (The Lord of the Rings, Part 3)",10
258152,449221504,K Is for Killer (Kinsey Millhone Mysteries (Paperback)),10
258152,345339703,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",10
258152,60392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,10
258152,385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10
258185,553250426,The Clan of the Cave Bear (Earth's Children (Paperback)),10
258185,446612790,2nd Chance,10
258185,373218036,"Truly, Madly Manhattan",10
258185,380018179,The Thorn Birds,10
258185,440236673,The Brethren,10
258534,64400557,Charlotte's Web (Trophy Newbery),10
258534,044021145X,The Firm,10
258534,446672211,Where the Heart Is (Oprah's Book Club (Paperback)),10
258534,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
258534,440226430,Summer Sisters,10
25981,590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
25981,051513287X,Face the Fire (Three Sisters Island Trilogy),10
25981,553296981,Anne Frank: The Diary of a Young Girl,10
25981,345339738,"The Return of the King (The Lord of the Rings, Part 3)",10
25981,345337662,Interview with the Vampire,10
260897,140067477,The Tao of Pooh,10
260897,60392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,10
260897,64400557,Charlotte's Web (Trophy Newbery),10
260897,345417623,Timeline,10
260897,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),10
261105,380018179,The Thorn Birds,10
261105,446310786,To Kill a Mockingbird,10
261105,439136369,Harry Potter and the Prisoner of Azkaban (Book 3),10
261105,60928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,10
261105,553279912,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),10
261829,446310786,To Kill a Mockingbird,10
261829,142001430,Year of Wonders,10
261829,385486804,Into the Wild,10
261829,043935806X,Harry Potter and the Order of the Phoenix (Book 5),10
261829,399501487,Lord of the Flies,10
262399,345339711,"The Two Towers (The Lord of the Rings, Part 2)",10
262399,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
262399,441003257,Good Omens,10
262399,446610399,The Rescue,10
262399,553272535,Night,10
262998,441003257,Good Omens,10
262998,452264464,Beloved (Plume Contemporary Fiction),10
262998,439136369,Harry Potter and the Prisoner of Azkaban (Book 3),10
262998,451524934,1984,10
262998,055321313X,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),10
263460,64400557,Charlotte's Web (Trophy Newbery),10
263460,440235596,Tara Road,10
263460,449003787,"\""O\"" Is for Outlaw",10
263460,553572997,The Alienist,10
263460,743225406,The Shipping News : A Novel,10
263877,385492081,Into Thin Air : A Personal Account of the Mt. Everest Disaster,10
263877,385722206,Balzac and the Little Chinese Seamstress : A Novel,10
263877,345370775,Jurassic Park,10
263877,425147622,The Body Farm,10
263877,425154092,From Potter's Field,10
264321,380789035,American Gods,10
264321,451169530,The Stand: Complete and Uncut,10
264321,452269571,Bastard Out of Carolina,10
264321,156027321,Life of Pi,10
264321,067976402X,Snow Falling on Cedars,10
265115,345413903,The Murder Book,10
265115,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
265115,440414806,Holes (Yearling Newbery),10
265115,385336179,Shopaholic Ties the Knot,10
265115,60391626,I Know This Much Is True (Oprah's Book Club),10
26516,425124347,The Bad Place,10
26516,451172817,Needful Things,10
26516,553268880,The Prince of Tides,10
26516,440211727,A Time to Kill,10
26516,385505833,Skipping Christmas,10
265313,60959037,Prodigal Summer: A Novel,10
265313,312278586,The Nanny Diaries: A Novel,10
265313,380813815,"Lamb : The Gospel According to Biff, Christ's Childhood Pal",10
265313,439139600,Harry Potter and the Goblet of Fire (Book 4),10
265313,446310786,To Kill a Mockingbird,10
26535,425107469,Watchers,10
26535,044021145X,The Firm,10
26535,440211727,A Time to Kill,10
26535,446310786,To Kill a Mockingbird,10
26535,067976402X,Snow Falling on Cedars,10
26544,038079487X,What Looks Like Crazy On An Ordinary Day,10
26544,440222656,The Horse Whisperer,10
26544,446310786,To Kill a Mockingbird,10
26544,515126772,Jewels of the Sun (Irish Trilogy),10
26544,515128546,Tears of the Moon (Irish Trilogy),10
265889,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
265889,385504209,The Da Vinci Code,10
265889,446310786,To Kill a Mockingbird,10
265889,140003065X,A Fine Balance,10
265889,446608890,Saving Faith,10
266056,60175400,The Poisonwood Bible,10
266056,60199652,Prodigal Summer,10
266056,316569321,White Oleander : A Novel,10
266056,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
266056,380718340,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),10
266226,451160525,"The Gunslinger (The Dark Tower, Book 1)",10
266226,671510053,SHIPPING NEWS,10
266226,316096199,Lucky : A Memoir,10
266226,080411868X,"Welcome to the World, Baby Girl!",10
266226,439064872,Harry Potter and the Chamber of Secrets (Book 2),10
266865,449223604,M Is for Malice,10
266865,385504209,The Da Vinci Code,10
266865,451172817,Needful Things,10
266865,044021145X,The Firm,10
266865,312980140,Seven Up (A Stephanie Plum Novel),10
266866,345370775,Jurassic Park,10
266866,451169530,The Stand: Complete and Uncut,10
266866,553250531,The Valley of Horses,10
266866,446310786,To Kill a Mockingbird,10
266866,553289411,The Plains of Passage (Earth's Children (Paperback)),10
268030,345361792,A Prayer for Owen Meany,10
268030,446310786,To Kill a Mockingbird,10
268030,671027360,Angels & Demons,10
268030,553572997,The Alienist,10
268030,345339703,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",10
268110,156027321,Life of Pi,10
268110,345465083,Seabiscuit,10
268110,802130208,A Confederacy of Dunces (Evergreen Book),10
268110,385335881,Shopaholic Takes Manhattan (Summer Display Opportunity),10
268110,440211727,A Time to Kill,10
268330,380018179,The Thorn Birds,10
268330,812511816,"The Eye of the World (The Wheel of Time, Book 1)",10
268330,440498058,A Wrinkle In Time,10
268330,440215625,Dragonfly in Amber,10
268330,142004235,East of Eden (Oprah's Book Club),10
268932,385720106,A Map of the World,10
268932,553250426,The Clan of the Cave Bear (Earth's Children (Paperback)),10
268932,553250531,The Valley of Horses,10
268932,440211727,A Time to Kill,10
268932,553571885,A Thin Dark Line (Mysteries & Horror),10
269566,380018179,The Thorn Birds,10
269566,385504209,The Da Vinci Code,10
269566,451184963,Insomnia,10
269566,671003755,She's Come Undone (Oprah's Book Club (Paperback)),10
269566,60915544,The Bean Trees,10
269719,312195516,The Red Tent (Bestselling Backlist),10
269719,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
269719,671021001,She's Come Undone (Oprah's Book Club),10
269719,080411868X,"Welcome to the World, Baby Girl!",10
269719,345350499,The Mists of Avalon,10
269728,60392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,10
269728,385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10
269728,440213290,The Copper Beech,10
269728,044022103X,One True Thing,10
269728,451203771,Scarlet Feather,10
270713,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
270713,446310786,To Kill a Mockingbird,10
270713,345339703,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",10
270713,156027321,Life of Pi,10
270713,449212602,The Handmaid's Tale,10
271284,380018179,The Thorn Birds,10
271284,451177096,Dolores Claiborne,10
271284,425107469,Watchers,10
271284,451181379,The Door to December,10
271284,553579754,Fear Nothing,10
273979,385336179,Shopaholic Ties the Knot,10
273979,743237188,Fall On Your Knees (Oprah #45),10
273979,142000205,Icy Sparks,10
273979,316781266,The Last Time They Met : A Novel,10
273979,446310786,To Kill a Mockingbird,10
274004,385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10
274004,452264464,Beloved (Plume Contemporary Fiction),10
274004,679781587,,10
274004,451524934,1984,10
274004,451166892,The Pillars of the Earth,10
274061,842329218,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2),10
274061,842329129,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1),10
274061,380018179,The Thorn Birds,10
274061,425124347,The Bad Place,10
274061,451177096,Dolores Claiborne,10
274301,1400031354,Tears of the Giraffe (No.1 Ladies Detective Agency),10
274301,64400557,Charlotte's Web (Trophy Newbery),10
274301,316569321,White Oleander : A Novel,10
274301,044021145X,The Firm,10
274301,440211727,A Time to Kill,10
274308,60175400,The Poisonwood Bible,10
274308,60199652,Prodigal Summer,10
274308,60392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,10
274308,312195516,The Red Tent (Bestselling Backlist),10
274308,316569321,White Oleander : A Novel,10
275970,553250426,The Clan of the Cave Bear (Earth's Children (Paperback)),10
